user_id,recency,frequency,monetary,clv,avg_order_value,avg_days_between_orders,cluster,customer_type,churn
8089,15,15,6,90,1.0,2.6666666666666665,0,Low Engagement User,0
8091,92,92,17,1564,0.7083333333333334,3.815217391304348,1,At-Risk Customer,1
8092,24,24,1,24,0.125,5.375,0,Low Engagement User,0
8100,68,68,3,204,0.5,4.102941176470588,1,At-Risk Customer,1
8129,19,19,8,152,0.6153846153846154,10.63157894736842,0,Low Engagement User,0
8154,6,6,3,18,0.6,11.833333333333334,0,Low Engagement User,0
8167,38,38,9,342,1.0,7.157894736842105,2,High-Value Customer,0
8170,42,42,10,420,2.5,8.547619047619047,2,High-Value Customer,0
8175,4,4,5,20,0.5,22.5,0,Low Engagement User,0
8189,7,7,3,21,0.1764705882352941,14.142857142857142,0,Low Engagement User,0
8198,46,46,12,552,0.4615384615384615,7.934782608695652,2,High-Value Customer,1
8212,13,13,6,78,1.2,9.384615384615383,0,Low Engagement User,0
8216,62,62,13,806,0.5909090909090909,5.387096774193548,1,At-Risk Customer,1
8221,29,29,4,116,1.0,7.9655172413793105,0,Low Engagement User,0
8229,6,6,4,24,0.4444444444444444,9.666666666666666,0,Low Engagement User,0
8236,19,19,8,152,0.1212121212121212,6.2105263157894735,0,Low Engagement User,0
8241,45,45,9,405,2.25,7.977777777777778,2,High-Value Customer,1
8245,60,60,9,540,0.4736842105263157,6.05,2,High-Value Customer,1
8248,27,27,18,486,3.0,9.11111111111111,2,High-Value Customer,0
8257,46,46,16,736,1.3333333333333333,6.804347826086956,2,High-Value Customer,1
8260,16,16,17,272,1.4166666666666667,15.625,0,Low Engagement User,0
8265,57,57,13,741,1.8571428571428568,5.280701754385965,2,High-Value Customer,1
8269,11,11,13,143,0.2131147540983606,16.454545454545453,0,Low Engagement User,0
8273,31,31,49,1519,1.5806451612903225,9.193548387096774,2,High-Value Customer,0
8309,12,12,3,36,0.1111111111111111,22.0,0,Low Engagement User,0
8310,27,27,15,405,0.8333333333333334,12.296296296296296,2,High-Value Customer,0
8313,10,10,1,10,0.2,13.0,0,Low Engagement User,0
8323,37,37,2,74,0.4,8.702702702702704,2,High-Value Customer,0
8337,40,40,3,120,0.0612244897959183,8.325,2,High-Value Customer,0
8340,32,32,20,640,2.857142857142857,9.84375,2,High-Value Customer,0
8351,30,30,2,60,0.2857142857142857,6.1,0,Low Engagement User,0
8356,52,52,2,104,0.0465116279069767,6.75,2,High-Value Customer,1
8359,100,100,47,4700,2.0434782608695654,2.29,1,At-Risk Customer,1
8365,100,100,9,900,0.4090909090909091,2.31,1,At-Risk Customer,1
8378,5,5,11,55,1.375,19.2,0,Low Engagement User,0
8379,8,8,9,72,0.6428571428571429,15.75,0,Low Engagement User,0
8384,10,10,1,10,0.0588235294117647,23.8,0,Low Engagement User,0
8392,35,35,9,315,1.8,8.2,2,High-Value Customer,0
8405,12,12,14,168,0.3255813953488372,11.916666666666666,0,Low Engagement User,0
8406,43,43,9,387,0.9,8.069767441860465,2,High-Value Customer,0
8411,13,13,25,325,3.571428571428572,17.846153846153847,0,Low Engagement User,0
8417,86,86,9,774,0.2432432432432432,4.232558139534884,1,At-Risk Customer,1
8420,100,100,7,700,0.7777777777777778,2.96,1,At-Risk Customer,1
8421,9,9,10,90,0.2127659574468085,18.88888888888889,0,Low Engagement User,0
8422,47,47,8,376,0.7272727272727273,6.723404255319149,2,High-Value Customer,1
8432,26,26,21,546,0.84,6.6923076923076925,2,High-Value Customer,0
8448,41,41,5,205,0.217391304347826,8.804878048780488,2,High-Value Customer,0
8456,14,14,4,56,0.6666666666666666,13.642857142857142,0,Low Engagement User,0
8459,23,23,23,529,4.6,13.695652173913045,2,High-Value Customer,0
8463,5,5,15,75,1.0,15.8,0,Low Engagement User,0
8470,24,24,5,120,0.5555555555555556,8.708333333333334,0,Low Engagement User,0
8485,49,49,13,637,0.9285714285714286,5.714285714285714,2,High-Value Customer,1
8492,31,31,28,868,7.0,10.870967741935484,2,High-Value Customer,0
8502,65,65,17,1105,4.25,5.461538461538462,1,At-Risk Customer,1
8506,53,53,29,1537,2.230769230769231,6.886792452830188,2,High-Value Customer,1
8507,13,13,9,117,0.5625,11.76923076923077,0,Low Engagement User,0
8509,7,7,11,77,0.7333333333333333,17.714285714285715,0,Low Engagement User,0
8516,26,26,11,286,0.5,12.423076923076923,0,Low Engagement User,0
8530,36,36,12,432,2.0,9.88888888888889,2,High-Value Customer,0
8535,69,69,15,1035,1.875,5.217391304347826,1,At-Risk Customer,1
8544,12,12,20,240,0.5405405405405406,7.0,0,Low Engagement User,0
8547,23,23,7,161,0.21875,15.043478260869565,0,Low Engagement User,0
8574,8,8,15,120,0.8823529411764706,19.0,0,Low Engagement User,0
8579,4,4,17,68,2.4285714285714284,13.5,0,Low Engagement User,0
8591,10,10,4,40,0.8,18.8,0,Low Engagement User,0
8611,45,45,6,270,1.0,7.733333333333333,2,High-Value Customer,1
8627,29,29,16,464,4.0,9.758620689655173,2,High-Value Customer,0
8634,8,8,3,24,0.5,17.5,0,Low Engagement User,0
8637,5,5,10,50,1.4285714285714286,18.2,0,Low Engagement User,0
8650,34,34,12,408,0.4285714285714285,10.441176470588236,2,High-Value Customer,0
8656,65,65,17,1105,0.4722222222222222,5.476923076923077,1,At-Risk Customer,1
8657,36,36,3,108,0.75,8.36111111111111,2,High-Value Customer,0
8661,38,38,12,456,0.3529411764705882,9.342105263157896,2,High-Value Customer,0
8662,34,34,14,476,3.5,6.147058823529412,2,High-Value Customer,0
8664,100,100,25,2500,1.3888888888888888,3.38,1,At-Risk Customer,1
8672,36,36,4,144,0.5714285714285714,7.861111111111111,2,High-Value Customer,0
8677,44,44,5,220,0.1851851851851851,8.113636363636363,2,High-Value Customer,0
8687,73,73,18,1314,0.8181818181818182,4.657534246575342,1,At-Risk Customer,1
8691,9,9,6,54,0.4,14.666666666666666,0,Low Engagement User,0
8694,12,12,13,156,1.181818181818182,11.333333333333334,0,Low Engagement User,0
8703,100,100,13,1300,0.9285714285714286,1.48,1,At-Risk Customer,1
8716,21,21,10,210,1.4285714285714286,13.666666666666666,0,Low Engagement User,0
8719,12,12,22,264,1.1578947368421053,20.5,0,Low Engagement User,0
8728,8,8,4,32,1.0,10.5,0,Low Engagement User,0
8737,86,86,30,2580,1.5,4.232558139534884,1,At-Risk Customer,1
8741,13,13,13,169,0.325,9.923076923076923,0,Low Engagement User,0
8742,40,40,2,80,0.1,7.2,2,High-Value Customer,0
8747,82,82,5,410,0.0793650793650793,4.426829268292683,1,At-Risk Customer,1
8748,63,63,3,189,0.1875,5.777777777777778,1,At-Risk Customer,1
8759,5,5,2,10,0.125,20.0,0,Low Engagement User,0
8770,40,40,8,320,2.0,6.75,2,High-Value Customer,0
8777,27,27,6,162,0.25,10.185185185185183,0,Low Engagement User,0
8779,100,100,17,1700,2.4285714285714284,3.2,1,At-Risk Customer,1
8790,33,33,5,165,0.8333333333333334,10.969696969696969,0,Low Engagement User,0
8794,7,7,4,28,1.0,15.142857142857142,0,Low Engagement User,0
8806,70,70,11,770,1.8333333333333333,4.614285714285714,1,At-Risk Customer,1
8816,47,47,9,423,0.391304347826087,6.680851063829787,2,High-Value Customer,1
8817,23,23,7,161,0.3888888888888889,10.391304347826088,0,Low Engagement User,0
8839,5,5,11,55,0.7333333333333333,12.0,0,Low Engagement User,0
8841,60,60,7,420,0.1428571428571428,6.05,2,High-Value Customer,1
8845,25,25,30,750,0.8571428571428571,12.76,2,High-Value Customer,0
8849,28,28,23,644,5.75,12.035714285714286,2,High-Value Customer,0
8856,26,26,2,52,0.2222222222222222,11.5,0,Low Engagement User,0
8859,9,9,2,18,0.2857142857142857,14.444444444444445,0,Low Engagement User,0
8865,11,11,34,374,8.5,25.363636363636363,2,High-Value Customer,0
8873,39,39,13,507,3.25,9.205128205128204,2,High-Value Customer,0
8875,19,19,3,57,0.6,5.684210526315789,0,Low Engagement User,0
8906,12,12,13,156,0.9285714285714286,7.083333333333333,0,Low Engagement User,0
8910,26,26,2,52,0.1333333333333333,9.153846153846152,0,Low Engagement User,0
8911,15,15,1,15,0.1666666666666666,19.266666666666666,0,Low Engagement User,0
8916,16,16,8,128,1.1428571428571428,14.9375,0,Low Engagement User,0
8926,22,22,6,132,0.4,11.681818181818182,0,Low Engagement User,0
8931,23,23,9,207,0.75,13.0,0,Low Engagement User,0
8939,45,45,14,630,1.4,2.0,2,High-Value Customer,1
8941,28,28,13,364,2.6,12.428571428571429,2,High-Value Customer,0
8944,29,29,7,203,1.4,10.655172413793103,0,Low Engagement User,0
8962,12,12,11,132,0.9166666666666666,8.083333333333334,0,Low Engagement User,0
8963,12,12,2,24,0.0909090909090909,25.75,0,Low Engagement User,0
8967,4,4,25,100,5.0,17.25,0,Low Engagement User,0
8975,45,45,11,495,1.2222222222222223,8.088888888888889,2,High-Value Customer,1
8977,12,12,16,192,0.7272727272727273,19.416666666666668,0,Low Engagement User,0
8985,6,6,10,60,0.4,21.666666666666668,0,Low Engagement User,0
8994,10,10,11,110,1.1,16.5,0,Low Engagement User,0
8999,28,28,14,392,1.2727272727272727,9.571428571428571,2,High-Value Customer,0
9006,30,30,10,300,0.3333333333333333,8.433333333333334,2,High-Value Customer,0
9007,30,30,15,450,0.8333333333333334,11.066666666666666,2,High-Value Customer,0
9026,6,6,7,42,0.6363636363636364,21.166666666666668,0,Low Engagement User,0
9029,45,45,3,135,0.6,7.711111111111111,2,High-Value Customer,1
9035,9,9,12,108,0.12,3.333333333333333,0,Low Engagement User,0
9036,100,100,50,5000,10.0,2.79,1,At-Risk Customer,1
9049,65,65,5,325,0.3333333333333333,3.6,1,At-Risk Customer,1
9062,46,46,9,414,0.5,7.434782608695652,2,High-Value Customer,1
9063,18,18,17,306,4.25,15.88888888888889,0,Low Engagement User,0
9070,61,61,10,610,1.6666666666666667,5.934426229508197,1,At-Risk Customer,1
9077,16,16,4,64,0.3636363636363636,13.1875,0,Low Engagement User,0
9082,100,100,3,300,0.0909090909090909,2.24,1,At-Risk Customer,1
9083,33,33,7,231,0.2333333333333333,6.393939393939394,2,High-Value Customer,0
9094,5,5,8,40,0.2580645161290322,9.6,0,Low Engagement User,0
9095,31,31,10,310,0.4347826086956521,9.838709677419354,2,High-Value Customer,0
9097,49,49,7,343,0.4375,7.408163265306122,2,High-Value Customer,1
9109,8,8,1,8,0.2,25.25,0,Low Engagement User,0
9119,37,37,4,148,0.1666666666666666,8.91891891891892,2,High-Value Customer,0
9124,15,15,11,165,1.5714285714285714,16.133333333333333,0,Low Engagement User,0
9141,96,96,10,960,0.3703703703703703,3.78125,1,At-Risk Customer,1
9158,99,99,3,297,0.4285714285714285,3.585858585858586,1,At-Risk Customer,1
9159,7,7,26,182,3.7142857142857135,8.428571428571429,0,Low Engagement User,0
9160,7,7,11,77,1.1,25.714285714285715,0,Low Engagement User,0
9161,10,10,13,130,0.7222222222222222,14.1,0,Low Engagement User,0
9170,20,20,21,420,1.3125,14.1,0,Low Engagement User,0
9180,21,21,1,21,0.25,13.095238095238097,0,Low Engagement User,0
9182,23,23,8,184,0.8888888888888888,15.391304347826088,0,Low Engagement User,0
9185,47,47,9,423,0.6,7.76595744680851,2,High-Value Customer,1
9194,30,30,2,60,0.0769230769230769,7.366666666666666,0,Low Engagement User,0
9208,27,27,9,243,0.1384615384615384,11.74074074074074,0,Low Engagement User,0
9209,65,65,12,780,2.0,5.569230769230769,1,At-Risk Customer,1
9220,25,25,10,250,0.1724137931034483,8.32,0,Low Engagement User,0
9221,58,58,5,290,0.2631578947368421,3.396551724137931,2,High-Value Customer,1
9227,18,18,34,612,2.833333333333333,14.0,2,High-Value Customer,0
9239,89,89,11,979,0.6111111111111112,4.101123595505618,1,At-Risk Customer,1
9249,28,28,13,364,0.3023255813953488,7.214285714285714,2,High-Value Customer,0
9252,17,17,14,238,3.5,12.588235294117649,0,Low Engagement User,0
9266,8,8,15,120,3.75,22.25,0,Low Engagement User,0
9271,7,7,2,14,0.5,15.0,0,Low Engagement User,0
9278,23,23,12,276,0.25,7.826086956521739,0,Low Engagement User,0
9283,8,8,11,88,2.2,14.25,0,Low Engagement User,0
9285,6,6,3,18,0.2307692307692307,12.833333333333334,0,Low Engagement User,0
9288,18,18,8,144,2.0,14.333333333333334,0,Low Engagement User,0
9291,51,51,13,663,0.4814814814814814,7.137254901960785,2,High-Value Customer,1
9294,7,7,11,77,2.75,10.0,0,Low Engagement User,0
9301,6,6,3,18,0.3333333333333333,13.833333333333334,0,Low Engagement User,0
9306,8,8,6,48,0.4,15.0,0,Low Engagement User,0
9307,15,15,8,120,1.0,17.333333333333332,0,Low Engagement User,0
9321,29,29,38,1102,2.923076923076923,7.827586206896552,2,High-Value Customer,0
9330,69,69,5,345,0.2083333333333333,4.521739130434782,1,At-Risk Customer,1
9331,24,24,4,96,0.8,8.791666666666666,0,Low Engagement User,0
9339,22,22,2,44,0.0952380952380952,8.0,0,Low Engagement User,0
9341,94,94,14,1316,2.333333333333333,3.8191489361702127,1,At-Risk Customer,1
9347,10,10,13,130,3.25,19.0,0,Low Engagement User,0
9351,6,6,15,90,0.5769230769230769,19.0,0,Low Engagement User,0
9364,29,29,14,406,0.28,10.310344827586206,2,High-Value Customer,0
9365,50,50,20,1000,4.0,7.3,2,High-Value Customer,1
9372,51,51,15,765,2.142857142857143,6.941176470588236,2,High-Value Customer,1
9379,7,7,8,56,1.3333333333333333,10.714285714285714,0,Low Engagement User,0
9380,6,6,11,66,1.8333333333333333,17.166666666666668,0,Low Engagement User,0
9382,25,25,11,275,1.2222222222222223,13.16,0,Low Engagement User,0
9390,21,21,8,168,0.6153846153846154,14.904761904761903,0,Low Engagement User,0
9401,22,22,15,330,3.75,11.636363636363637,0,Low Engagement User,0
9420,48,48,6,288,0.8571428571428571,7.229166666666667,2,High-Value Customer,1
9426,13,13,38,494,6.333333333333333,12.0,2,High-Value Customer,0
9432,55,55,6,330,0.4615384615384615,6.6,2,High-Value Customer,1
9441,52,52,1,52,0.25,5.346153846153846,2,High-Value Customer,1
9446,13,13,8,104,1.0,9.76923076923077,0,Low Engagement User,0
9452,58,58,19,1102,3.1666666666666665,3.672413793103448,2,High-Value Customer,1
9479,6,6,19,114,4.75,8.666666666666666,0,Low Engagement User,0
9486,55,55,34,1870,1.7894736842105263,6.036363636363636,2,High-Value Customer,1
9492,6,6,20,120,0.4347826086956521,20.83333333333333,0,Low Engagement User,0
9493,46,46,3,138,0.1578947368421052,7.630434782608695,2,High-Value Customer,1
9501,47,47,8,376,0.6153846153846154,7.425531914893617,2,High-Value Customer,1
9509,28,28,3,84,0.75,11.75,0,Low Engagement User,0
9522,13,13,10,130,2.5,14.923076923076923,0,Low Engagement User,0
9526,7,7,9,63,0.6923076923076923,19.714285714285715,0,Low Engagement User,0
9533,26,26,11,286,0.1111111111111111,12.692307692307692,0,Low Engagement User,0
9549,20,20,6,120,1.5,7.3,0,Low Engagement User,0
9579,9,9,5,45,0.2941176470588235,23.444444444444443,0,Low Engagement User,0
9583,10,10,5,50,0.4545454545454545,16.7,0,Low Engagement User,0
9591,24,24,3,72,0.15,13.75,0,Low Engagement User,0
9592,20,20,5,100,0.4166666666666667,11.25,0,Low Engagement User,0
9595,7,7,16,112,0.6956521739130435,20.285714285714285,0,Low Engagement User,0
9608,16,16,10,160,1.6666666666666667,6.25,0,Low Engagement User,0
9613,38,38,2,76,0.1666666666666666,6.973684210526316,2,High-Value Customer,0
9615,29,29,9,261,1.8,6.0,0,Low Engagement User,0
9637,10,10,5,50,0.8333333333333334,17.0,0,Low Engagement User,0
9642,28,28,16,448,1.7777777777777777,2.857142857142857,2,High-Value Customer,0
9650,12,12,10,120,2.5,18.0,0,Low Engagement User,0
9655,79,79,3,237,0.75,4.215189873417722,1,At-Risk Customer,1
9660,15,15,6,90,0.6,11.866666666666667,0,Low Engagement User,0
9669,11,11,20,220,5.0,20.363636363636363,0,Low Engagement User,0
9675,45,45,22,990,0.6285714285714286,8.0,2,High-Value Customer,1
9682,100,100,10,1000,2.5,3.28,1,At-Risk Customer,1
9688,19,19,5,95,1.25,7.526315789473684,0,Low Engagement User,0
9707,12,12,12,144,2.4,14.666666666666666,0,Low Engagement User,0
9710,21,21,6,126,0.5,12.523809523809524,0,Low Engagement User,0
9712,5,5,16,80,1.7777777777777777,11.6,0,Low Engagement User,0
9719,60,60,40,2400,0.975609756097561,4.75,2,High-Value Customer,1
9729,30,30,4,120,0.1739130434782608,11.966666666666669,0,Low Engagement User,0
9734,33,33,6,198,0.8571428571428571,11.06060606060606,2,High-Value Customer,0
9757,32,32,23,736,3.2857142857142856,5.4375,2,High-Value Customer,0
9781,15,15,4,60,0.1818181818181818,15.933333333333334,0,Low Engagement User,0
9785,13,13,8,104,0.1951219512195122,11.307692307692308,0,Low Engagement User,0
9790,11,11,10,110,0.7142857142857143,16.0,0,Low Engagement User,0
9793,15,15,13,195,1.3,12.6,0,Low Engagement User,0
9829,48,48,4,192,0.2222222222222222,7.5,2,High-Value Customer,1
9830,18,18,2,36,0.1111111111111111,17.11111111111111,0,Low Engagement User,0
9841,40,40,19,760,2.7142857142857144,8.925,2,High-Value Customer,0
9850,9,9,8,72,1.3333333333333333,16.333333333333332,0,Low Engagement User,0
9852,46,46,9,414,0.5,5.804347826086956,2,High-Value Customer,1
9867,16,16,9,144,0.4090909090909091,14.5,0,Low Engagement User,0
9868,22,22,12,264,0.75,14.954545454545457,0,Low Engagement User,0
9871,7,7,4,28,0.4,10.428571428571429,0,Low Engagement User,0
9898,28,28,5,140,0.625,8.071428571428571,0,Low Engagement User,0
9902,28,28,9,252,1.0,12.964285714285714,0,Low Engagement User,0
9910,100,100,3,300,0.03,3.4,1,At-Risk Customer,1
9926,9,9,13,117,3.25,15.0,0,Low Engagement User,0
9929,31,31,11,341,2.75,11.03225806451613,2,High-Value Customer,0
9945,38,38,7,266,1.0,8.31578947368421,2,High-Value Customer,0
9950,69,69,4,276,0.4444444444444444,3.652173913043478,1,At-Risk Customer,1
9967,14,14,4,56,0.6666666666666666,15.214285714285714,0,Low Engagement User,0
9969,19,19,4,76,1.0,16.0,0,Low Engagement User,0
9978,35,35,6,210,0.6,8.885714285714286,2,High-Value Customer,0
10000,73,73,13,949,0.5652173913043478,4.465753424657534,1,At-Risk Customer,1
10020,62,62,10,620,1.25,5.580645161290323,1,At-Risk Customer,1
10031,54,54,8,432,0.5333333333333333,6.592592592592593,2,High-Value Customer,1
10068,9,9,2,18,0.5,17.11111111111111,0,Low Engagement User,0
10080,9,9,9,81,1.125,8.777777777777779,0,Low Engagement User,0
10105,22,22,32,704,5.333333333333333,9.636363636363637,2,High-Value Customer,0
10114,57,57,6,342,0.3,6.368421052631579,2,High-Value Customer,1
10124,61,61,3,183,0.6,5.918032786885246,1,At-Risk Customer,1
10126,17,17,10,170,1.4285714285714286,11.058823529411764,0,Low Engagement User,0
10130,9,9,5,45,0.4545454545454545,20.666666666666668,0,Low Engagement User,0
10137,44,44,19,836,3.1666666666666665,7.818181818181818,2,High-Value Customer,0
10141,22,22,12,264,0.3428571428571428,13.454545454545457,0,Low Engagement User,0
10143,14,14,4,56,0.6666666666666666,15.857142857142858,0,Low Engagement User,0
10156,55,55,20,1100,0.2197802197802197,4.0,2,High-Value Customer,1
10157,91,91,7,637,0.2592592592592592,3.967032967032967,1,At-Risk Customer,1
10159,17,17,6,102,0.5454545454545454,19.94117647058824,0,Low Engagement User,0
10170,14,14,13,182,0.3939393939393939,17.928571428571427,0,Low Engagement User,0
10171,33,33,10,330,0.303030303030303,8.909090909090908,2,High-Value Customer,0
10173,20,20,5,100,1.25,13.4,0,Low Engagement User,0
10185,4,4,6,24,0.8571428571428571,11.5,0,Low Engagement User,0
10191,17,17,16,272,2.6666666666666665,17.41176470588235,0,Low Engagement User,0
10193,9,9,8,72,0.6153846153846154,9.555555555555555,0,Low Engagement User,0
10215,55,55,7,385,0.5833333333333334,6.545454545454546,2,High-Value Customer,1
10218,85,85,9,765,0.5625,4.294117647058823,1,At-Risk Customer,1
10219,16,16,5,80,0.1219512195121951,21.375,0,Low Engagement User,0
10221,80,80,4,320,0.8,4.5625,1,At-Risk Customer,1
10228,4,4,13,52,1.0833333333333333,8.5,0,Low Engagement User,0
10236,46,46,8,368,1.0,5.391304347826087,2,High-Value Customer,1
10241,89,89,36,3204,6.0,4.089887640449438,1,At-Risk Customer,1
10243,18,18,10,180,0.1785714285714285,15.61111111111111,0,Low Engagement User,0
10252,38,38,20,760,2.857142857142857,8.842105263157896,2,High-Value Customer,0
10258,11,11,13,143,0.52,15.454545454545457,0,Low Engagement User,0
10291,38,38,19,722,0.3518518518518518,9.36842105263158,2,High-Value Customer,0
10293,100,100,5,500,0.2631578947368421,3.39,1,At-Risk Customer,1
10314,15,15,6,90,1.0,13.066666666666666,0,Low Engagement User,0
10329,20,20,11,220,1.1,13.1,0,Low Engagement User,0
10332,17,17,8,136,0.4210526315789473,16.176470588235293,0,Low Engagement User,0
10333,19,19,3,57,0.125,13.68421052631579,0,Low Engagement User,0
10339,5,5,5,25,0.4166666666666667,22.6,0,Low Engagement User,0
10343,7,7,12,84,0.4137931034482758,23.285714285714285,0,Low Engagement User,0
10344,29,29,2,58,0.03125,9.758620689655173,0,Low Engagement User,0
10345,64,64,19,1216,3.8,5.53125,1,At-Risk Customer,1
10351,14,14,5,70,0.2,18.785714285714285,0,Low Engagement User,0
10358,60,60,14,840,0.7777777777777778,6.066666666666666,2,High-Value Customer,1
10370,27,27,16,432,4.0,10.62962962962963,2,High-Value Customer,0
10379,48,48,10,480,2.5,7.583333333333333,2,High-Value Customer,1
10384,29,29,10,290,0.2083333333333333,7.827586206896552,0,Low Engagement User,0
10395,8,8,3,24,0.0652173913043478,17.625,0,Low Engagement User,0
10396,46,46,15,690,0.6,4.934782608695652,2,High-Value Customer,1
10397,25,25,23,575,2.875,12.68,2,High-Value Customer,0
10398,8,8,8,64,0.6153846153846154,16.25,0,Low Engagement User,0
10412,10,10,5,50,0.2,20.7,0,Low Engagement User,0
10419,26,26,4,104,0.3333333333333333,10.23076923076923,0,Low Engagement User,0
10420,12,12,5,60,0.2631578947368421,16.583333333333332,0,Low Engagement User,0
10429,82,82,14,1148,1.75,4.378048780487805,1,At-Risk Customer,1
10432,4,4,7,28,0.2592592592592592,16.5,0,Low Engagement User,0
10434,4,4,8,32,1.1428571428571428,9.0,0,Low Engagement User,0
10441,23,23,4,92,0.3333333333333333,12.608695652173912,0,Low Engagement User,0
10446,19,19,40,760,1.2121212121212122,4.631578947368421,2,High-Value Customer,0
10460,10,10,15,150,0.7894736842105263,15.7,0,Low Engagement User,0
10461,19,19,10,190,2.0,10.947368421052632,0,Low Engagement User,0
10493,8,8,29,232,2.636363636363636,10.25,0,Low Engagement User,0
10502,100,100,13,1300,1.0,3.61,1,At-Risk Customer,1
10510,19,19,10,190,0.625,13.947368421052632,0,Low Engagement User,0
10511,16,16,6,96,0.2608695652173913,12.375,0,Low Engagement User,0
10517,6,6,1,6,0.027027027027027,20.33333333333333,0,Low Engagement User,0
10518,37,37,17,629,0.3148148148148148,9.243243243243244,2,High-Value Customer,0
10527,21,21,3,63,0.15,8.714285714285714,0,Low Engagement User,0
10535,85,85,10,850,1.0,4.235294117647059,1,At-Risk Customer,1
10536,10,10,6,60,0.6666666666666666,7.0,0,Low Engagement User,0
10541,19,19,5,95,0.8333333333333334,14.105263157894736,0,Low Engagement User,0
10542,6,6,15,90,2.142857142857143,21.33333333333333,0,Low Engagement User,0
10543,7,7,3,21,0.5,17.857142857142858,0,Low Engagement User,0
10546,100,100,7,700,0.14,3.05,1,At-Risk Customer,1
10548,34,34,16,544,2.6666666666666665,9.823529411764708,2,High-Value Customer,0
10555,7,7,17,119,0.8095238095238095,10.285714285714286,0,Low Engagement User,0
10563,11,11,10,110,1.4285714285714286,15.0,0,Low Engagement User,0
10569,10,10,11,110,1.2222222222222223,17.3,0,Low Engagement User,0
10570,9,9,8,72,0.6153846153846154,21.666666666666668,0,Low Engagement User,0
10579,60,60,8,480,0.2962962962962963,4.433333333333334,2,High-Value Customer,1
10580,27,27,9,243,1.5,10.37037037037037,0,Low Engagement User,0
10585,5,5,63,315,4.5,11.2,2,High-Value Customer,0
10586,14,14,10,140,2.0,15.071428571428571,0,Low Engagement User,0
10592,44,44,7,308,0.7,8.159090909090908,2,High-Value Customer,0
10595,52,52,13,676,1.625,6.923076923076923,2,High-Value Customer,1
10597,13,13,18,234,0.72,19.307692307692307,0,Low Engagement User,0
10600,100,100,15,1500,2.5,2.85,1,At-Risk Customer,1
10627,14,14,4,56,0.5,10.5,0,Low Engagement User,0
10632,42,42,7,294,1.0,8.595238095238095,2,High-Value Customer,0
10635,33,33,12,396,0.8,8.454545454545455,2,High-Value Customer,0
10640,14,14,19,266,1.3571428571428572,16.857142857142858,0,Low Engagement User,0
10646,42,42,5,210,0.1111111111111111,8.428571428571429,2,High-Value Customer,0
10649,36,36,20,720,5.0,10.055555555555555,2,High-Value Customer,0
10660,90,90,19,1710,4.75,4.044444444444444,1,At-Risk Customer,1
10669,50,50,4,200,0.3076923076923077,7.28,2,High-Value Customer,1
10671,6,6,15,90,3.75,9.166666666666666,0,Low Engagement User,0
10696,7,7,12,84,2.4,12.0,0,Low Engagement User,0
10699,23,23,4,92,0.5714285714285714,7.304347826086956,0,Low Engagement User,0
10704,45,45,13,585,0.7647058823529411,5.288888888888889,2,High-Value Customer,1
10712,29,29,7,203,0.1842105263157894,9.275862068965518,0,Low Engagement User,0
10713,38,38,18,684,3.6,8.078947368421053,2,High-Value Customer,0
10718,6,6,3,18,0.6,19.666666666666668,0,Low Engagement User,0
10722,19,19,11,209,2.75,15.210526315789474,0,Low Engagement User,0
10726,30,30,1,30,0.25,6.166666666666667,0,Low Engagement User,0
10743,30,30,6,180,0.1395348837209302,12.1,0,Low Engagement User,0
10747,100,100,8,800,0.7272727272727273,2.93,1,At-Risk Customer,1
10757,47,47,7,329,1.75,7.51063829787234,2,High-Value Customer,1
10777,6,6,16,96,4.0,17.0,0,Low Engagement User,0
10779,10,10,14,140,0.9333333333333332,13.7,0,Low Engagement User,0
10782,30,30,5,150,0.125,7.666666666666667,0,Low Engagement User,0
10783,40,40,2,80,0.4,9.1,2,High-Value Customer,0
10785,5,5,13,65,0.3170731707317073,19.6,0,Low Engagement User,0
10790,7,7,5,35,0.1470588235294117,10.428571428571429,0,Low Engagement User,0
10799,4,4,2,8,0.0714285714285714,15.0,0,Low Engagement User,0
10827,45,45,18,810,0.4390243902439024,8.088888888888889,2,High-Value Customer,1
10830,28,28,32,896,2.909090909090909,12.75,2,High-Value Customer,0
10839,25,25,12,300,0.4615384615384615,10.36,0,Low Engagement User,0
10866,16,16,6,96,0.1538461538461538,13.5625,0,Low Engagement User,0
10867,39,39,8,312,0.1904761904761904,8.435897435897436,2,High-Value Customer,0
10868,42,42,7,294,0.1521739130434782,8.619047619047619,2,High-Value Customer,0
10875,43,43,1,43,0.0526315789473684,7.744186046511628,2,High-Value Customer,0
10877,19,19,7,133,0.6363636363636364,14.473684210526317,0,Low Engagement User,0
10882,5,5,10,50,1.25,19.8,0,Low Engagement User,0
10888,67,67,10,670,0.303030303030303,5.417910447761194,1,At-Risk Customer,1
10899,70,70,15,1050,3.75,3.8857142857142857,1,At-Risk Customer,1
10915,25,25,9,225,1.2857142857142858,12.44,0,Low Engagement User,0
10919,12,12,17,204,1.8888888888888888,17.083333333333332,0,Low Engagement User,0
10934,100,100,13,1300,2.6,3.6,1,At-Risk Customer,1
10951,6,6,20,120,5.0,19.0,0,Low Engagement User,0
10988,4,4,5,20,1.25,15.75,0,Low Engagement User,0
10993,17,17,7,119,1.4,5.647058823529412,0,Low Engagement User,0
